school,conference,school_id,year,division,conference_id
La Salle,Atlantic 10,340,2018,1,820
La Salle,Atlantic 10,340,2019,1,820
La.-Monroe,Southland,498,2002,1,914
La.-Monroe,Southland,498,2003,1,914
La.-Monroe,Southland,498,2004,1,914
La.-Monroe,Southland,498,2005,1,914
La.-Monroe,Southland,498,2006,1,914
La.-Monroe,Sun Belt,498,2007,1,818
La.-Monroe,Sun Belt,498,2008,1,818
La.-Monroe,Sun Belt,498,2009,1,818
La.-Monroe,Sun Belt,498,2010,1,818
La.-Monroe,Sun Belt,498,2011,1,818
La.-Monroe,Sun Belt,498,2012,1,818
La.-Monroe,Sun Belt,498,2013,1,818
La.-Monroe,Sun Belt,498,2014,1,818
La.-Monroe,Sun Belt,498,2015,1,818
La.-Monroe,Sun Belt,498,2016,1,818
La.-Monroe,Sun Belt,498,2017,1,818
La.-Monroe,Sun Belt,498,2018,1,818
La.-Monroe,Sun Belt,498,2019,1,818
Lafayette,Patriot,342,2002,1,838
Lafayette,Patriot,342,2003,1,838
Lafayette,Patriot,342,2004,1,838
Lafayette,Patriot,342,2005,1,838
Lafayette,Patriot,342,2006,1,838
Lafayette,Patriot,342,2007,1,838
Lafayette,Patriot,342,2008,1,838
Lafayette,Patriot,342,2009,1,838
Lafayette,Patriot,342,2010,1,838
Lafayette,Patriot,342,2011,1,838
Lafayette,Patriot,342,2012,1,838
Lafayette,Patriot,342,2013,1,838
Lafayette,Patriot,342,2014,1,838
Lafayette,Patriot,342,2015,1,838
Lafayette,Patriot,342,2016,1,838
Lafayette,Patriot,342,2017,1,838
Lafayette,Patriot,342,2018,1,838
Lafayette,Patriot,342,2019,1,838
LaGrange,Independent,1162,2004,1,0
Lake Erie,Independent,2746,2009,1,0
Lamar University,Southland,346,2002,1,914
Lamar University,Southland,346,2003,1,914
Lamar University,Southland,346,2004,1,914
Lamar University,Southland,346,2005,1,914
Lamar University,Southland,346,2006,1,914
Lamar University,Southland,346,2007,1,914
Lamar University,Southland,346,2008,1,914
Lamar University,Southland,346,2009,1,914
Lamar University,Southland,346,2010,1,914
Lamar University,Southland,346,2011,1,914
Lamar University,Southland,346,2012,1,914
Lamar University,Southland,346,2013,1,914
Lamar University,Southland,346,2014,1,914
Lamar University,Southland,346,2015,1,914
Lamar University,Southland,346,2016,1,914
Lamar University,Southland,346,2017,1,914
Lamar University,Southland,346,2018,1,914
Lamar University,Southland,346,2019,1,914
Lancaster Bible,Independent,30085,2008,1,0
Lancaster Bible,Independent,30085,2009,1,0
Le Moyne,MAAC,349,2002,1,871
Le Moyne,MAAC,349,2003,1,871
Le Moyne,MAAC,349,2004,1,871
Le Moyne,MAAC,349,2005,1,871
Le Moyne,MAAC,349,2006,1,871
Le Moyne,MAAC,349,2007,1,871
Le Moyne,Independent,349,2008,1,0
Le Moyne,Independent,349,2009,1,0
Lehigh,Patriot,352,2002,1,838
Lehigh,Patriot,352,2003,1,838
Lehigh,Patriot,352,2004,1,838
Lehigh,Patriot,352,2005,1,838
Lehigh,Patriot,352,2006,1,838
Lehigh,Patriot,352,2007,1,838
Lehigh,Patriot,352,2008,1,838
Lehigh,Patriot,352,2009,1,838
Lehigh,Patriot,352,2010,1,838
Lehigh,Patriot,352,2011,1,838
Lehigh,Patriot,352,2012,1,838
Lehigh,Patriot,352,2013,1,838
Lehigh,Patriot,352,2014,1,838
Lehigh,Patriot,352,2015,1,838
Lehigh,Patriot,352,2016,1,838
Lehigh,Patriot,352,2017,1,838
Lehigh,Patriot,352,2018,1,838
Lehigh,Patriot,352,2019,1,838
Liberty,Big South,355,2002,1,826
Liberty,Big South,355,2003,1,826
Liberty,Big South,355,2004,1,826
Liberty,Big South,355,2005,1,826
Liberty,Big South,355,2006,1,826
Liberty,Big South,355,2007,1,826
Liberty,Big South,355,2008,1,826
Liberty,Big South,355,2009,1,826
Liberty,Big South,355,2010,1,826
Liberty,Big South,355,2011,1,826
Liberty,Big South,355,2012,1,826
Liberty,Big South,355,2013,1,826
Liberty,Big South,355,2014,1,826
Liberty,Big South,355,2015,1,826
Liberty,Big South,355,2016,1,826
Liberty,Big South,355,2017,1,826
Liberty,Big South,355,2018,1,826
Liberty,ASUN,355,2019,1,920
Lincoln (PA),Independent,357,2009,1,0
Lipscomb,ASUN,28600,2004,1,920
Lipscomb,ASUN,28600,2005,1,920
Lipscomb,ASUN,28600,2006,1,920
Lipscomb,ASUN,28600,2007,1,920
Lipscomb,ASUN,28600,2008,1,920
Lipscomb,ASUN,28600,2009,1,920
Lipscomb,ASUN,28600,2010,1,920
Lipscomb,ASUN,28600,2011,1,920
Lipscomb,ASUN,28600,2012,1,920
Lipscomb,ASUN,28600,2013,1,920
Lipscomb,ASUN,28600,2014,1,920
Lipscomb,ASUN,28600,2015,1,920
Lipscomb,ASUN,28600,2016,1,920
Lipscomb,ASUN,28600,2017,1,920
Lipscomb,ASUN,28600,2018,1,920
Lipscomb,ASUN,28600,2019,1,920
Little Rock,Sun Belt,32,2002,1,818
Little Rock,Sun Belt,32,2003,1,818
Little Rock,Sun Belt,32,2004,1,818
Little Rock,Sun Belt,32,2005,1,818
Little Rock,Sun Belt,32,2006,1,818
Little Rock,Sun Belt,32,2007,1,818
Little Rock,Sun Belt,32,2008,1,818
Little Rock,Sun Belt,32,2009,1,818
Little Rock,Sun Belt,32,2010,1,818
Little Rock,Sun Belt,32,2011,1,818
Little Rock,Sun Belt,32,2012,1,818
Little Rock,Sun Belt,32,2013,1,818
Little Rock,Sun Belt,32,2014,1,818
Little Rock,Sun Belt,32,2015,1,818
Little Rock,Sun Belt,32,2016,1,818
Little Rock,Sun Belt,32,2017,1,818
Little Rock,Sun Belt,32,2018,1,818
Little Rock,Sun Belt,32,2019,1,818
LIU Brooklyn,NEC,361,2002,1,846
LIU Brooklyn,NEC,361,2003,1,846
LIU Brooklyn,NEC,361,2004,1,846
LIU Brooklyn,NEC,361,2005,1,846
LIU Brooklyn,NEC,361,2006,1,846
LIU Brooklyn,NEC,361,2007,1,846
LIU Brooklyn,NEC,361,2008,1,846
LIU Brooklyn,NEC,361,2009,1,846
LIU Brooklyn,NEC,361,2010,1,846
LIU Brooklyn,NEC,361,2011,1,846
LIU Brooklyn,NEC,361,2012,1,846
LIU Brooklyn,NEC,361,2013,1,846
LIU Brooklyn,NEC,361,2014,1,846
LIU Brooklyn,NEC,361,2015,1,846
LIU Brooklyn,NEC,361,2016,1,846
LIU Brooklyn,NEC,361,2017,1,846
LIU Brooklyn,NEC,361,2018,1,846
LIU Brooklyn,NEC,361,2019,1,846
LIU Post,Independent,362,2002,1,0
LMU (CA),WCC,370,2002,1,922
LMU (CA),WCC,370,2003,1,922
LMU (CA),WCC,370,2004,1,922
LMU (CA),WCC,370,2005,1,922
LMU (CA),WCC,370,2006,1,922
LMU (CA),WCC,370,2007,1,922
LMU (CA),WCC,370,2008,1,922
LMU (CA),WCC,370,2009,1,922
LMU (CA),WCC,370,2010,1,922
LMU (CA),WCC,370,2011,1,922
LMU (CA),WCC,370,2012,1,922
LMU (CA),WCC,370,2013,1,922
LMU (CA),WCC,370,2014,1,922
LMU (CA),WCC,370,2015,1,922
LMU (CA),WCC,370,2016,1,922
LMU (CA),WCC,370,2017,1,922
LMU (CA),WCC,370,2018,1,922
Long Beach St.,Big West,99,2002,1,904
Long Beach St.,Big West,99,2003,1,904
Long Beach St.,Big West,99,2004,1,904
Long Beach St.,Big West,99,2005,1,904
Long Beach St.,Big West,99,2006,1,904
Long Beach St.,Big West,99,2007,1,904
Long Beach St.,Big West,99,2008,1,904
Long Beach St.,Big West,99,2009,1,904
Long Beach St.,Big West,99,2010,1,904
Long Beach St.,Big West,99,2011,1,904
Long Beach St.,Big West,99,2012,1,904
Long Beach St.,Big West,99,2013,1,904
Long Beach St.,Big West,99,2014,1,904
Long Beach St.,Big West,99,2015,1,904
Long Beach St.,Big West,99,2016,1,904
Long Beach St.,Big West,99,2017,1,904
Long Beach St.,Big West,99,2018,1,904
Long Beach St.,Big West,99,2019,1,904
Longwood,Independent,363,2004,1,0
Longwood,Independent,363,2008,1,0
Longwood,Independent,363,2009,1,0
Longwood,Big South,363,2013,1,826
Longwood,Big South,363,2014,1,826
Longwood,Big South,363,2015,1,826
Longwood,Big South,363,2016,1,826
Longwood,Big South,363,2017,1,826
Longwood,Big South,363,2018,1,826
Longwood,Big South,363,2019,1,826
Louisiana,Sun Belt,671,2002,1,818
Louisiana,Sun Belt,671,2003,1,818
Louisiana,Sun Belt,671,2004,1,818
Louisiana,Sun Belt,671,2005,1,818
Louisiana,Sun Belt,671,2006,1,818
Louisiana,Sun Belt,671,2007,1,818
Louisiana,Sun Belt,671,2008,1,818
Louisiana,Sun Belt,671,2009,1,818
Louisiana,Sun Belt,671,2010,1,818
Louisiana,Sun Belt,671,2011,1,818
Louisiana,Sun Belt,671,2012,1,818
Louisiana,Sun Belt,671,2013,1,818
Louisiana,Sun Belt,671,2014,1,818
Louisiana,Sun Belt,671,2015,1,818
Louisiana,Sun Belt,671,2016,1,818
Louisiana,Sun Belt,671,2017,1,818
Louisiana,Sun Belt,671,2018,1,818
Louisiana,Sun Belt,671,2019,1,818
Louisiana Tech,WAC,366,2002,1,923
Louisiana Tech,WAC,366,2003,1,923
Louisiana Tech,WAC,366,2004,1,923
Louisiana Tech,WAC,366,2005,1,923
Louisiana Tech,WAC,366,2006,1,923
Louisiana Tech,WAC,366,2007,1,923
Louisiana Tech,WAC,366,2008,1,923
Louisiana Tech,WAC,366,2009,1,923
Louisiana Tech,WAC,366,2010,1,923
Louisiana Tech,WAC,366,2011,1,923
Louisiana Tech,WAC,366,2012,1,923
Louisiana Tech,WAC,366,2013,1,923
Louisiana Tech,C-USA,366,2014,1,24312
Louisiana Tech,C-USA,366,2015,1,24312
Louisiana Tech,C-USA,366,2016,1,24312
Louisiana Tech,C-USA,366,2017,1,24312
Louisiana Tech,C-USA,366,2018,1,24312
Louisiana Tech,C-USA,366,2019,1,24312
Louisville,C-USA,367,2002,1,24312
Louisville,C-USA,367,2003,1,24312
Louisville,C-USA,367,2004,1,24312
Louisville,C-USA,367,2005,1,24312
Louisville,AAC,367,2006,1,823
Louisville,AAC,367,2007,1,823
Louisville,AAC,367,2008,1,823
Louisville,AAC,367,2009,1,823
Louisville,AAC,367,2010,1,823
Louisville,AAC,367,2011,1,823
Louisville,AAC,367,2012,1,823
Louisville,AAC,367,2013,1,823
Louisville,AAC,367,2014,1,823
Louisville,ACC,367,2015,1,821
Louisville,ACC,367,2016,1,821
Louisville,ACC,367,2017,1,821
Louisville,ACC,367,2018,1,821
Louisville,ACC,367,2019,1,821
Loyola Marymount,WCC,370,2019,1,922
LSU,SEC,365,2002,1,911
LSU,SEC,365,2003,1,911
LSU,SEC,365,2004,1,911
LSU,SEC,365,2005,1,911
LSU,SEC,365,2006,1,911
LSU,SEC,365,2007,1,911
LSU,SEC,365,2008,1,911
LSU,SEC,365,2009,1,911
LSU,SEC,365,2010,1,911
LSU,SEC,365,2011,1,911
LSU,SEC,365,2012,1,911
LSU,SEC,365,2013,1,911
LSU,SEC,365,2014,1,911
LSU,SEC,365,2015,1,911
LSU,SEC,365,2016,1,911
LSU,SEC,365,2017,1,911
LSU,SEC,365,2018,1,911
LSU,SEC,365,2019,1,911
Maine,America East,380,2002,1,845
Maine,America East,380,2003,1,845
Maine,America East,380,2004,1,845
Maine,America East,380,2005,1,845
Maine,America East,380,2006,1,845
Maine,America East,380,2007,1,845
Maine,America East,380,2008,1,845
Maine,America East,380,2009,1,845
Maine,America East,380,2010,1,845
Maine,America East,380,2011,1,845
Maine,America East,380,2012,1,845
Maine,America East,380,2013,1,845
Maine,America East,380,2014,1,845
Maine,America East,380,2015,1,845
Maine,America East,380,2016,1,845
Maine,America East,380,2017,1,845
Maine,America East,380,2018,1,845
Maine,America East,380,2019,1,845
Manhattan,MAAC,381,2002,1,871
Manhattan,MAAC,381,2003,1,871
Manhattan,MAAC,381,2004,1,871
Manhattan,MAAC,381,2005,1,871
Manhattan,MAAC,381,2006,1,871
Manhattan,MAAC,381,2007,1,871
Manhattan,MAAC,381,2008,1,871
Manhattan,MAAC,381,2009,1,871
Manhattan,MAAC,381,2010,1,871
Manhattan,MAAC,381,2011,1,871
Manhattan,MAAC,381,2012,1,871
Manhattan,MAAC,381,2013,1,871
Manhattan,MAAC,381,2014,1,871
Manhattan,MAAC,381,2015,1,871
Manhattan,MAAC,381,2016,1,871
Manhattan,MAAC,381,2017,1,871
Manhattan,MAAC,381,2018,1,871
Manhattan,MAAC,381,2019,1,871
Marist,MAAC,386,2002,1,871
Marist,MAAC,386,2003,1,871
Marist,MAAC,386,2004,1,871
Marist,MAAC,386,2005,1,871
Marist,MAAC,386,2006,1,871
Marist,MAAC,386,2007,1,871
Marist,MAAC,386,2008,1,871
Marist,MAAC,386,2009,1,871
Marist,MAAC,386,2010,1,871
Marist,MAAC,386,2011,1,871
Marist,MAAC,386,2012,1,871
Marist,MAAC,386,2013,1,871
Marist,MAAC,386,2014,1,871
Marist,MAAC,386,2015,1,871
Marist,MAAC,386,2016,1,871
Marist,MAAC,386,2017,1,871
Marist,MAAC,386,2018,1,871
Marist,MAAC,386,2019,1,871
Marshall,MAC,388,2002,1,875
Marshall,MAC,388,2003,1,875
Marshall,MAC,388,2004,1,875
Marshall,MAC,388,2005,1,875
Marshall,C-USA,388,2006,1,24312
Marshall,C-USA,388,2007,1,24312
Marshall,C-USA,388,2008,1,24312
Marshall,C-USA,388,2009,1,24312
Marshall,C-USA,388,2010,1,24312
Marshall,C-USA,388,2011,1,24312
Marshall,C-USA,388,2012,1,24312
Marshall,C-USA,388,2013,1,24312
Marshall,C-USA,388,2014,1,24312
Marshall,C-USA,388,2015,1,24312
Marshall,C-USA,388,2016,1,24312
Marshall,C-USA,388,2017,1,24312
Marshall,C-USA,388,2018,1,24312
Marshall,C-USA,388,2019,1,24312
Martin Luther,Independent,8597,2003,1,0
Martin Luther,Independent,8597,2004,1,0
Martin Luther,Independent,8597,2005,1,0
Martin Luther,Independent,8597,2006,1,0
Martin Luther,Independent,8597,2007,1,0
Martin Luther,Independent,8597,2008,1,0
Maryland,ACC,392,2002,1,821
Maryland,ACC,392,2003,1,821
Maryland,ACC,392,2004,1,821
Maryland,ACC,392,2005,1,821
Maryland,ACC,392,2006,1,821
Maryland,ACC,392,2007,1,821
Maryland,ACC,392,2008,1,821
Maryland,ACC,392,2009,1,821
Maryland,ACC,392,2010,1,821
Maryland,ACC,392,2011,1,821
Maryland,ACC,392,2012,1,821
Maryland,ACC,392,2013,1,821
Maryland,ACC,392,2014,1,821
Maryland,Big Ten,392,2015,1,827
Maryland,Big Ten,392,2016,1,827
Maryland,Big Ten,392,2017,1,827
Maryland,Big Ten,392,2018,1,827
Maryland,Big Ten,392,2019,1,827
Maryville (TN),Independent,396,2004,1,0
Massachusetts,Atlantic 10,400,2002,1,820
Massachusetts,Atlantic 10,400,2003,1,820
Massachusetts,Atlantic 10,400,2004,1,820
Massachusetts,Atlantic 10,400,2005,1,820
Massachusetts,Atlantic 10,400,2006,1,820
Massachusetts,Atlantic 10,400,2007,1,820
Massachusetts,Atlantic 10,400,2008,1,820
Massachusetts,Atlantic 10,400,2009,1,820
Massachusetts,Atlantic 10,400,2010,1,820
Massachusetts,Atlantic 10,400,2011,1,820
Massachusetts,Atlantic 10,400,2012,1,820
Massachusetts,Atlantic 10,400,2013,1,820
Massachusetts,Atlantic 10,400,2014,1,820
Massachusetts,Atlantic 10,400,2015,1,820
Massachusetts,Atlantic 10,400,2016,1,820
Massachusetts,Atlantic 10,400,2017,1,820
Massachusetts,Atlantic 10,400,2018,1,820
Massachusetts,Atlantic 10,400,2019,1,820
McNeese,Southland,402,2002,1,914
McNeese,Southland,402,2003,1,914
McNeese,Southland,402,2004,1,914
McNeese,Southland,402,2005,1,914
McNeese,Southland,402,2006,1,914
McNeese,Southland,402,2007,1,914
McNeese,Southland,402,2008,1,914
McNeese,Southland,402,2009,1,914
McNeese,Southland,402,2010,1,914
McNeese,Southland,402,2011,1,914
McNeese,Southland,402,2012,1,914
McNeese,Southland,402,2013,1,914
McNeese,Southland,402,2014,1,914
McNeese,Southland,402,2015,1,914
McNeese,Southland,402,2016,1,914
McNeese,Southland,402,2017,1,914
McNeese,Southland,402,2018,1,914
McNeese,Southland,402,2019,1,914
Me.-Farmington,Independent,379,2003,1,0
Medaille,Independent,23725,2003,1,0
Medaille,Independent,23725,2004,1,0
Memphis,C-USA,404,2002,1,24312
Memphis,C-USA,404,2003,1,24312
Memphis,C-USA,404,2004,1,24312
Memphis,C-USA,404,2005,1,24312
Memphis,C-USA,404,2006,1,24312
Memphis,C-USA,404,2007,1,24312
Memphis,C-USA,404,2008,1,24312
Memphis,C-USA,404,2009,1,24312
Memphis,C-USA,404,2010,1,24312
Memphis,C-USA,404,2011,1,24312
Memphis,C-USA,404,2012,1,24312
Memphis,C-USA,404,2013,1,24312
Memphis,AAC,404,2014,1,823
Memphis,AAC,404,2015,1,823
Memphis,AAC,404,2016,1,823
Memphis,AAC,404,2017,1,823
Memphis,AAC,404,2018,1,823
Memphis,AAC,404,2019,1,823
Menlo,Independent,405,2003,1,0
Menlo,Independent,405,2004,1,0
Menlo,Independent,405,2005,1,0
Menlo,Independent,405,2006,1,0
Menlo,Independent,405,2007,1,0
Menlo,Independent,405,2008,1,0
Menlo,Independent,405,2009,1,0
Mercer,ASUN,406,2002,1,920
Mercer,ASUN,406,2003,1,920
Mercer,ASUN,406,2004,1,920
Mercer,ASUN,406,2005,1,920
Mercer,ASUN,406,2006,1,920
Mercer,ASUN,406,2007,1,920
Mercer,ASUN,406,2008,1,920
Mercer,ASUN,406,2009,1,920
Mercer,ASUN,406,2010,1,920
Mercer,ASUN,406,2011,1,920
Mercer,ASUN,406,2012,1,920
Mercer,ASUN,406,2013,1,920
Mercer,ASUN,406,2014,1,920
Mercer,SoCon,406,2015,1,912
Mercer,SoCon,406,2016,1,912
Mercer,SoCon,406,2017,1,912
Mercer,SoCon,406,2018,1,912
Mercer,SoCon,406,2019,1,912
Miami (FL),Independent,415,2002,1,0
Miami (FL),Independent,415,2003,1,0
Miami (FL),Independent,415,2004,1,0
Miami (FL),ACC,415,2005,1,821
Miami (FL),ACC,415,2006,1,821
Miami (FL),ACC,415,2007,1,821
Miami (FL),ACC,415,2008,1,821
Miami (FL),ACC,415,2009,1,821
Miami (FL),ACC,415,2010,1,821
Miami (FL),ACC,415,2011,1,821
Miami (FL),ACC,415,2012,1,821
Miami (FL),ACC,415,2013,1,821
Miami (FL),ACC,415,2014,1,821
Miami (FL),ACC,415,2015,1,821
Miami (FL),ACC,415,2016,1,821
Miami (FL),ACC,415,2017,1,821
Miami (FL),ACC,415,2018,1,821
Miami (FL),ACC,415,2019,1,821
Miami (OH),MAC,414,2002,1,875
Miami (OH),MAC,414,2003,1,875
Miami (OH),MAC,414,2004,1,875
Miami (OH),MAC,414,2005,1,875
Miami (OH),MAC,414,2006,1,875
Miami (OH),MAC,414,2007,1,875
Miami (OH),MAC,414,2008,1,875
Miami (OH),MAC,414,2009,1,875
Miami (OH),MAC,414,2010,1,875
Miami (OH),MAC,414,2011,1,875
Miami (OH),MAC,414,2012,1,875
Miami (OH),MAC,414,2013,1,875
Miami (OH),MAC,414,2014,1,875
Miami (OH),MAC,414,2015,1,875
Miami (OH),MAC,414,2016,1,875
Miami (OH),MAC,414,2017,1,875
Miami (OH),MAC,414,2018,1,875
Miami (OH),MAC,414,2019,1,875
Michigan,Big Ten,418,2002,1,827
Michigan,Big Ten,418,2003,1,827
Michigan,Big Ten,418,2004,1,827
Michigan,Big Ten,418,2005,1,827
Michigan,Big Ten,418,2006,1,827
Michigan,Big Ten,418,2007,1,827
Michigan,Big Ten,418,2008,1,827
Michigan,Big Ten,418,2009,1,827
Michigan,Big Ten,418,2010,1,827
Michigan,Big Ten,418,2011,1,827
Michigan,Big Ten,418,2012,1,827
Michigan,Big Ten,418,2013,1,827
Michigan,Big Ten,418,2014,1,827
Michigan,Big Ten,418,2015,1,827
Michigan,Big Ten,418,2016,1,827
Michigan,Big Ten,418,2017,1,827
Michigan,Big Ten,418,2018,1,827
Michigan,Big Ten,418,2019,1,827
Michigan St.,Big Ten,416,2002,1,827
Michigan St.,Big Ten,416,2003,1,827
Michigan St.,Big Ten,416,2004,1,827
Michigan St.,Big Ten,416,2005,1,827
Michigan St.,Big Ten,416,2006,1,827
Michigan St.,Big Ten,416,2007,1,827
Michigan St.,Big Ten,416,2008,1,827
Michigan St.,Big Ten,416,2009,1,827
Michigan St.,Big Ten,416,2010,1,827
Michigan St.,Big Ten,416,2011,1,827
Michigan St.,Big Ten,416,2012,1,827
Michigan St.,Big Ten,416,2013,1,827
Michigan St.,Big Ten,416,2014,1,827
Michigan St.,Big Ten,416,2015,1,827
Michigan St.,Big Ten,416,2016,1,827
Michigan St.,Big Ten,416,2017,1,827
Michigan St.,Big Ten,416,2018,1,827
Michigan St.,Big Ten,416,2019,1,827
Middle Tenn.,Sun Belt,419,2002,1,818
Middle Tenn.,Sun Belt,419,2003,1,818
Middle Tenn.,Sun Belt,419,2004,1,818
Middle Tenn.,Sun Belt,419,2005,1,818
Middle Tenn.,Sun Belt,419,2006,1,818
Middle Tenn.,Sun Belt,419,2007,1,818
Middle Tenn.,Sun Belt,419,2008,1,818
Middle Tenn.,Sun Belt,419,2009,1,818
Middle Tenn.,Sun Belt,419,2010,1,818
Middle Tenn.,Sun Belt,419,2011,1,818
Middle Tenn.,Sun Belt,419,2012,1,818
Middle Tenn.,Sun Belt,419,2013,1,818
Middle Tenn.,C-USA,419,2014,1,24312
Middle Tenn.,C-USA,419,2015,1,24312
Middle Tenn.,C-USA,419,2016,1,24312
Middle Tenn.,C-USA,419,2017,1,24312
Middle Tenn.,C-USA,419,2018,1,24312
Middle Tenn.,C-USA,419,2019,1,24312
Milwaukee,Horizon,797,2002,1,881
Milwaukee,Horizon,797,2003,1,881
Milwaukee,Horizon,797,2004,1,881
Milwaukee,Horizon,797,2005,1,881
Milwaukee,Horizon,797,2006,1,881
Milwaukee,Horizon,797,2007,1,881
Milwaukee,Horizon,797,2008,1,881
Milwaukee,Horizon,797,2009,1,881
Milwaukee,Horizon,797,2010,1,881
Milwaukee,Horizon,797,2011,1,881
Milwaukee,Horizon,797,2012,1,881
Milwaukee,Horizon,797,2013,1,881
Milwaukee,Horizon,797,2014,1,881
Milwaukee,Horizon,797,2015,1,881
Milwaukee,Horizon,797,2016,1,881
Milwaukee,Horizon,797,2017,1,881
Milwaukee,Horizon,797,2018,1,881
Milwaukee,Horizon,797,2019,1,881
Minn.-Morris,Independent,1226,2004,1,0
Minn.-Morris,Independent,1226,2006,1,0
Minn.-Morris,Independent,1226,2007,1,0
Minn.-Morris,Independent,1226,2008,1,0
Minnesota,Big Ten,428,2002,1,827
Minnesota,Big Ten,428,2003,1,827
Minnesota,Big Ten,428,2004,1,827
Minnesota,Big Ten,428,2005,1,827
Minnesota,Big Ten,428,2006,1,827
Minnesota,Big Ten,428,2007,1,827
Minnesota,Big Ten,428,2008,1,827
Minnesota,Big Ten,428,2009,1,827
Minnesota,Big Ten,428,2010,1,827
Minnesota,Big Ten,428,2011,1,827
Minnesota,Big Ten,428,2012,1,827
Minnesota,Big Ten,428,2013,1,827
Minnesota,Big Ten,428,2014,1,827
Minnesota,Big Ten,428,2015,1,827
Minnesota,Big Ten,428,2016,1,827
Minnesota,Big Ten,428,2017,1,827
Minnesota,Big Ten,428,2018,1,827
Minnesota,Big Ten,428,2019,1,827
Mississippi St.,SEC,430,2002,1,911
Mississippi St.,SEC,430,2003,1,911
Mississippi St.,SEC,430,2004,1,911
Mississippi St.,SEC,430,2005,1,911
Mississippi St.,SEC,430,2006,1,911
Mississippi St.,SEC,430,2007,1,911
Mississippi St.,SEC,430,2008,1,911
Mississippi St.,SEC,430,2009,1,911
Mississippi St.,SEC,430,2010,1,911
Mississippi St.,SEC,430,2011,1,911
Mississippi St.,SEC,430,2012,1,911
Mississippi St.,SEC,430,2013,1,911
Mississippi St.,SEC,430,2014,1,911
Mississippi St.,SEC,430,2015,1,911
Mississippi St.,SEC,430,2016,1,911
Mississippi St.,SEC,430,2017,1,911
Mississippi St.,SEC,430,2018,1,911
Mississippi St.,SEC,430,2019,1,911
Mississippi Val.,SWAC,432,2002,1,916
Mississippi Val.,SWAC,432,2003,1,916
Mississippi Val.,SWAC,432,2004,1,916
Mississippi Val.,SWAC,432,2005,1,916
Mississippi Val.,SWAC,432,2006,1,916
Mississippi Val.,SWAC,432,2007,1,916
Mississippi Val.,SWAC,432,2008,1,916
Mississippi Val.,SWAC,432,2009,1,916
Mississippi Val.,SWAC,432,2010,1,916
Mississippi Val.,SWAC,432,2011,1,916
Mississippi Val.,SWAC,432,2012,1,916
Mississippi Val.,SWAC,432,2013,1,916
Mississippi Val.,SWAC,432,2014,1,916
Mississippi Val.,SWAC,432,2015,1,916
Mississippi Val.,SWAC,432,2016,1,916
Mississippi Val.,SWAC,432,2017,1,916
Mississippi Val.,SWAC,432,2018,1,916
Mississippi Val.,SWAC,432,2019,1,916
Missouri,Big 12,434,2002,1,25354
Missouri,Big 12,434,2003,1,25354
Missouri,Big 12,434,2004,1,25354
Missouri,Big 12,434,2005,1,25354
Missouri,Big 12,434,2006,1,25354
Missouri,Big 12,434,2007,1,25354
Missouri,Big 12,434,2008,1,25354
Missouri,Big 12,434,2009,1,25354
Missouri,Big 12,434,2010,1,25354
Missouri,Big 12,434,2011,1,25354
Missouri,Big 12,434,2012,1,25354
Missouri,SEC,434,2013,1,911
Missouri,SEC,434,2014,1,911
Missouri,SEC,434,2015,1,911
Missouri,SEC,434,2016,1,911
Missouri,SEC,434,2017,1,911
Missouri,SEC,434,2018,1,911
Missouri,SEC,434,2019,1,911
Missouri St.,MVC,669,2002,1,884
Missouri St.,MVC,669,2003,1,884
Missouri St.,MVC,669,2004,1,884
Missouri St.,MVC,669,2005,1,884
Missouri St.,MVC,669,2006,1,884
Missouri St.,MVC,669,2007,1,884
Missouri St.,MVC,669,2008,1,884
Missouri St.,MVC,669,2009,1,884
Missouri St.,MVC,669,2010,1,884
Missouri St.,MVC,669,2011,1,884
Missouri St.,MVC,669,2012,1,884
Missouri St.,MVC,669,2013,1,884
Missouri St.,MVC,669,2014,1,884
Missouri St.,MVC,669,2015,1,884
Missouri St.,MVC,669,2016,1,884
Missouri St.,MVC,669,2017,1,884
Missouri St.,MVC,669,2018,1,884
Missouri St.,MVC,669,2019,1,884
Mitchell,Independent,30042,2006,1,0
Mitchell,Independent,30042,2007,1,0
Monmouth,NEC,439,2002,1,846
Monmouth,NEC,439,2003,1,846
Monmouth,NEC,439,2004,1,846
Monmouth,NEC,439,2005,1,846
Monmouth,NEC,439,2006,1,846
Monmouth,NEC,439,2007,1,846
Monmouth,NEC,439,2008,1,846
Monmouth,NEC,439,2009,1,846
Monmouth,NEC,439,2010,1,846
Monmouth,NEC,439,2011,1,846
Monmouth,NEC,439,2012,1,846
Monmouth,NEC,439,2013,1,846
Monmouth,MAAC,439,2014,1,871
Monmouth,MAAC,439,2015,1,871
Monmouth,MAAC,439,2016,1,871
Monmouth,MAAC,439,2017,1,871
Monmouth,MAAC,439,2018,1,871
Monmouth,MAAC,439,2019,1,871
Morehead St.,OVC,444,2002,1,902
Morehead St.,OVC,444,2003,1,902
Morehead St.,OVC,444,2004,1,902
Morehead St.,OVC,444,2005,1,902
Morehead St.,OVC,444,2006,1,902
Morehead St.,OVC,444,2007,1,902
Morehead St.,OVC,444,2008,1,902
Morehead St.,OVC,444,2009,1,902
Morehead St.,OVC,444,2010,1,902
Morehead St.,OVC,444,2011,1,902
Morehead St.,OVC,444,2012,1,902
